2023-,56,ATP 250,Astana Open,,,"Astana, Kazakhstan",2023.09.27,2023,9,27,28,16,Indoor,Hard,"$1,093,360",USD,1093360,,,,,,,,,,,,,
2023-,57,ATP 500,China Open,,,"Beijing, China",2023.09.28,2023,9,28,32,16,Outdoor,Hard,"$3,798,915",USD,3798915,,,,,,,,,,,,,
2023-,58,Masters 1000,Rolex Shanghai Masters,,,"Shanghai, China",2023.10.04,2023,10,4,96,32,Outdoor,Hard,"$10,046,270",USD,10046270,,,,,,,,,,,,,
2023-,59,ATP 500,Kinoshita Group Japan Open Tennis Championships,,,"Tokyo, Japan",2023.10.16,2023,10,16,32,16,Outdoor,Hard,"$2,178,980",USD,2178980,,,,,,,,,,,,,
2023-,60,ATP 250,BNP Paribas Nordic Open,,,"Stockholm, Sweden",2023.10.16,2023,10,16,28,16,Indoor,Hard,"€750,950",EUR,750950,,,,,,,,,,,,,
2023-,61,ATP 250,European Open,,,"Antwerp, Belgium",2023.10.16,2023,10,16,28,16,Indoor,Hard,"€750,950",EUR,750950,,,,,,,,,,,,,
2023-,62,ATP 500,Erste Bank Open,,,"Vienna, Austria",2023.10.23,2023,10,23,32,16,Indoor,Hard,"€2,559,790",EUR,2559790,,,,,,,,,,,,,
2023-,63,ATP 500,Swiss Indoors Basel,,,"Basel, Switzerland",2023.10.23,2023,10,23,32,16,Indoor,Hard,"€2,345,955",EUR,2345955,,,,,,,,,,,,,
2023-,64,Masters 1000,Rolex Paris Masters,,,"Paris, France",2023.10.30,2023,10,30,56,28,Indoor,Hard,"€6,748,815",EUR,6748815,,,,,,,,,,,,,
2023-,65,ATP 250,Moselle Open,,,"Metz, France",2023.11.05,2023,11,5,28,16,Indoor,Hard,"€630,705",EUR,630705,,,,,,,,,,,,,
2023-,66,ATP 250,Tel Aviv Watergen Open,,,"Tel Aviv, Israel",2023.11.05,2023,11,5,28,16,Indoor,Hard,,,,,,,,,,,,,,,,
2023-,67,ATP Finals,Nitto ATP Finals,,,"Turin, Italy",2023.11.12,2023,11,12,8,8,Indoor,Hard,,,,,,,,,,,,,,,,
2023-,68,Next Gen Finals,Next Gen ATP Finals,,,"Jeddah, Saudi Arabia",2023.11.28,2023,11,28,8,0,Indoor,Hard,"$2,000,000",USD,2000000,,,,,,,,,,,,,
